height_m,temperature_K,specific_humidity_kgkg,pressure_hPa,refractivity_N,modified_refractivity_M
30.36381909547739,298.850179604525,0.016176302237325427,1008.8982754430695,370.4873571176702,375.25447671566013
30.564572864321608,298.8499715357733,0.01617552915709465,1008.8751266912757,370.4740544943206,375.2726924340191
30.76532663316583,298.8497654724077,0.016174763527883506,1008.8519784706205,370.4607985486617,375.29095483006876
30.96608040201005,298.8495613824128,0.01617400523073871,1008.8288307810915,370.44758853918165,375.3092631622972
31.166834170854273,298.8493592344844,0.016173254149349392,1008.8056836226766,370.4344237408335,375.3276167056576
31.367587939698495,298.84915899800933,0.016172510169972086,1008.7825369953636,370.4213034445663,375.346014751099
31.568341708542714,298.8489606430459,0.016171773181358304,1008.7593908991405,370.4082269568755,375.36445660511674
31.769095477386937,298.8487641403051,0.016171043074684602,1008.7362453339948,370.39519359936617,375.3829415893159
31.969849246231156,298.84856946113234,0.016170319743485,1008.7131002999146,370.38220270833267,375.40146903999096
32.17060301507537,298.8483765774901,0.016169603083585744,1008.6899557968876,370.36925363435205,375.42003830771887
32.371356783919595,298.8481854619408,0.016168892993042198,1008.6668118249015,370.35634574189135,375.4386487569667
32.57211055276382,298.8479960876302,0.016168189372077892,1008.6436683839443,370.34347840892735,375.4572997657113
32.77286432160804,298.84780842827195,0.016167492123025574,1008.6205254740037,370.3306510265799,375.4759907250724
32.973618090452256,298.84762245813204,0.016166801150270218,1008.5973830950676,370.3178629987567,375.4947210389577
33.17437185929648,298.84743815201386,0.0161661163601939,1008.5742412471237,370.3051137418098,375.51349012371935
33.3751256281407,298.847255485244,0.016165437661122477,1008.5510999301599,370.2924026842039,375.532297407822
33.575879396984924,298.84707443365835,0.01616476496327399,1008.5279591441641,370.27972926619435,375.55114233152096
33.776633165829146,298.8468949735886,0.016164098178708734,1008.504818889124,370.2670929395165,375.5700243465517
33.97738693467336,298.84671708184914,0.01616343722128093,1008.4816791650273,370.2544931670848,375.5889429158285
34.178140703517585,298.8465407357249,0.016162782006591943,1008.4585399718621,370.24192942270076,375.60789751315303
34.37889447236181,298.8463659129585,0.016162132451944974,1008.4354013096159,370.2294011907715,375.6268876229323
34.57964824120603,298.846192591739,0.01616148847630118,1008.4122631782769,370.216907966036,375.6459127399053
34.780402010050246,298.84602075069023,0.016160850000237176,1008.3891255778326,370.20444925329974,375.6649723688776
34.98115577889447,298.84585036885966,0.01616021694590386,1008.3659885082709,370.1920245671797,375.6840660244661
35.18190954773869,298.8456814257077,0.016159589236986512,1008.3428519695798,370.17963343185454,375.70319323084954
35.382663316582914,298.8455139010975,0.016158966798666116,1008.3197159617469,370.16727538082364,375.72235352152717
